7.069999999999999618e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.059563493869965844e-01,2.003247773521582009e-01,-8.044006895390637965e-04,-3.184411873118023206e-02,5.735821838061850447e-02,-1.824841791910144020e-02,-8.409935921240607737e-02,1.628735490252821230e-02,1.998665681384638459e-02,-3.157154463396460997e-02,3.068531087264845299e-03,-1.465341890738321336e-02,0.000000000000000000e+00
7.059563493869965844e-01,2.075541961918948575e-01,5.358837358732352826e-03,-2.318441187311802432e-01,2.573582183806185086e-01,-2.182484179191014617e-01,1.159006407875939337e-01,2.162873549025282338e-01,2.199866568138463818e-01,1.684284553660354011e-01,2.030685310872648586e-01,1.853465810926167856e-01,0.000000000000000000e+00
7.051155699243313313e-01,2.085523551444526391e-01,5.075245276726546989e-03,-1.984634731628822646e-01,3.774515267292028464e-01,-3.638272657611432148e-01,8.928237084146926905e-02,1.671010487712315251e-01,2.570983690724296111e-01,1.555680954928843618e-01,2.265507657405375352e-01,1.861156988247762711e-01,0.000000000000000000e+00
7.066496639008275071e-01,2.078537687939849277e-01,5.962028409741413834e-03,-1.277115311747538673e-01,4.425386673271053395e-01,-3.991520176953697319e-01,9.208070962991615760e-03,7.871670410026831988e-02,2.218337288507750416e-01,1.926689334300839829e-01,2.161545962957689970e-01,1.983480659850897776e-01,0.000000000000000000e+00
7.136411886392026727e-01,2.036056385364595489e-01,1.128825976283219165e-02,7.228846882524614381e-02,4.834326450521320706e-01,-3.886763766790797270e-01,-9.022927387102690211e-02,-1.212832958997316912e-01,2.183372885077503045e-02,3.926689334300840217e-01,1.400672309682137739e-01,2.955881091396864724e-01,0.000000000000000000e+00
7.136411886392026727e-01,1.973870261028735362e-01,1.847010210312686335e-02,2.722884688252461549e-01,5.003448438816553434e-01,-3.151056272659433777e-01,-2.240955988339915494e-01,-3.212832958997317023e-01,-1.781662711492249807e-01,5.926689334300840883e-01,-5.993276903178623716e-02,4.955881091396864835e-01,0.000000000000000000e+00
7.136411886392026727e-01,2.036056385364595489e-01,1.128825976283218992e-02,7.228846882524614381e-02,5.061182559582316776e-01,-2.634000575338720784e-01,-3.187842685535638987e-01,-1.212832958997316912e-01,2.183372885077503045e-02,3.926689334300840772e-01,1.400672309682137739e-01,2.955881091396864724e-01,0.000000000000000000e+00
7.118465333768124736e-01,2.088432412157394669e-01,4.171772115724022185e-03,-1.277115311747538673e-01,4.826346447954144026e-01,-1.443189683425956105e-01,-4.556740317457353973e-01,7.871670410026831988e-02,2.218337288507750416e-01,1.926689334300840661e-01,2.818826182507204736e-01,9.558810913968646128e-02,0.000000000000000000e+00
7.081074892269232368e-01,2.078307132646551869e-01,-2.488378403284375803e-03,-2.310990413265243959e-01,4.255920727817456006e-01,2.188227754846369666e-02,-6.083566147894837739e-01,1.741994205513987537e-01,2.673266272485533279e-01,-7.331066569915944964e-03,2.061517694731417882e-01,-1.044118908603135498e-01,0.000000000000000000e+00
7.075533339835732294e-01,2.009136723906605193e-01,-8.688534367599278635e-03,-2.819541745377043274e-01,4.582312617026031432e-01,-4.165894465412943448e-02,-6.207850942377529657e-01,2.125721164402374908e-01,8.529292355926984537e-02,-2.073310665699159561e-01,6.151769473141777134e-03,-3.044118908603135609e-01,0.000000000000000000e+00
7.075533339835732294e-01,1.936941053617759201e-01,-1.486330982225691176e-02,-3.144112766430507966e-01,4.231077549749993061e-01,3.469197109441435334e-02,-7.044681042312063157e-01,2.311222919622739624e-01,-1.147070764407301657e-01,-4.073310665699159672e-01,-1.938482305268582340e-01,-5.044118908603135720e-01,0.000000000000000000e+00
7.075533339835732294e-01,1.864745383328913209e-01,-2.103808527691454489e-02,-3.384612850362885839e-01,4.636462743322564695e-01,-5.827934077954852188e-02,-6.934889294816581895e-01,2.406299262223884905e-01,-3.147070764407301491e-01,-6.073310665699159783e-01,-3.938482305268582451e-01,-7.044118908603136386e-01,0.000000000000000000e+00
7.075533339835732294e-01,1.792549713040067216e-01,-2.721286073157217628e-02,-3.577754592337765160e-01,4.069370748884522104e-01,5.552394825780046506e-02,-7.910177469991059862e-01,2.452866365273451421e-01,-5.147070764407302157e-01,-8.073310665699160449e-01,-5.938482305268582007e-01,-9.044118908603135942e-01,0.000000000000000000e+00
7.075533339835732294e-01,1.720354042751221224e-01,-3.338763618622980767e-02,-3.742888792162247236e-01,4.649789251492958964e-01,-8.162789763816272193e-02,-7.513395149813392182e-01,2.470780452588764997e-01,-7.147070764407301713e-01,-1.007331066569916000e+00,-7.938482305268581563e-01,-1.104411890860313550e+00,0.000000000000000000e+00
7.079213603794859422e-01,1.648325196973444151e-01,-3.936396381184175536e-02,-3.887068361577262210e-01,3.866241033938836447e-01,7.520744891165045964e-02,-8.682767694554698323e-01,2.470534162382022891e-01,-9.147070764407301269e-01,-1.195399263418219338e+00,-9.938482305268581118e-01,-1.304411890860313505e+00,0.000000000000000000e+00
7.085416731332550011e-01,1.576431787116120975e-01,-4.520689595432150071e-02,-4.019005559159349872e-01,4.597254496582205419e-01,-9.793640100264211501e-02,-8.057495048864341536e-01,2.458515285793038962e-01,-1.114707076440730082e+00,-1.375288070980231536e+00,-1.193848230526858067e+00,-1.504411890860313461e+00,0.000000000000000000e+00
7.092697262973025607e-01,1.504929848837943396e-01,-5.059531359175935966e-02,-4.139141960770982287e-01,3.681713141883423690e-01,8.400998777952542462e-02,-9.327505318734181650e-01,2.438492066952238913e-01,-1.314707076440730038e+00,-1.539713751110671103e+00,-1.393848230526858023e+00,-1.692441820940927988e+00,0.000000000000000000e+00
7.101665311758023069e-01,1.433485760878261683e-01,-5.597101039690833418e-02,-4.254022228123638949e-01,4.462310947391143201e-01,-1.050597889493525006e-01,-8.574785199150712911e-01,2.412976208578931081e-01,-1.514707076440729994e+00,-1.700850660500019540e+00,-1.593848230526857979e+00,-1.882654088496373168e+00,0.000000000000000000e+00
7.109973520799900415e-01,1.362463079482895689e-01,-6.085265832814224646e-02,-4.360580589631764536e-01,3.468866233067433025e-01,8.881552113924337521e-02,-9.869114322314422871e-01,2.383531319080578470e-01,-1.714707076440729949e+00,-1.848122466815321552e+00,-1.793848230526857934e+00,-2.056861983073761557e+00,0.000000000000000000e+00
7.119996549132870944e-01,1.291458692884114856e-01,-6.577657996152562470e-02,-4.464842450024659182e-01,4.271851490322479128e-01,-1.104130039430955279e-01,-9.020821122851596652e-01,2.351323185982669983e-01,-1.914707076440729905e+00,-1.993682237776315480e+00,-1.993848230526857890e+00,-2.234917466945861353e+00,0.000000000000000000e+00
7.128878773793880796e-01,1.220889583964836073e-01,-7.018964009122627412e-02,-4.561862474514651877e-01,3.215662984215034714e-01,8.958699605690448320e-02,-1.032919456513159417e+00,2.317105368743714033e-01,-2.114707076440729860e+00,-2.125669345745094585e+00,-2.193786227686140844e+00,-2.395639679395933364e+00,0.000000000000000000e+00
7.139905454275000674e-01,1.150252990567367517e-01,-7.474985294426092497e-02,-4.658933652069247033e-01,4.024934759299036990e-01,-1.104130039430955279e-01,-9.398207987149984621e-01,2.281399032960674533e-01,-2.314707076440730038e+00,-2.258334321973036740e+00,-2.393786227686141022e+00,-2.564054314446874816e+00,0.000000000000000000e+00
7.151735248231765318e-01,1.081287491140959928e-01,-7.881128183679236843e-02,-4.749421662068304406e-01,2.919765701967724225e-01,8.958699605690448320e-02,-1.069690393530260630e+00,2.244927751445776054e-01,-2.514707076440730216e+00,-2.378043868298510333e+00,-2.586305839367942117e+00,-2.714636909703449952e+00,0.000000000000000000e+00
7.163494324735187879e-01,1.011010518657271123e-01,-8.302439979784725921e-02,-4.841003463680664254e-01,3.743989111204293341e-01,-1.104130039430955279e-01,-9.680017341083096971e-01,2.207639127244395427e-01,-2.714707076440730393e+00,-2.498673252680522427e+00,-2.786305839367942294e+00,-2.873390457907083917e+00,0.000000000000000000e+00
7.178570690997034820e-01,9.439999970050050315e-02,-8.673635528574406839e-02,-4.925958040465712173e-01,2.590066990256624790e-01,8.958699605690448320e-02,-1.097876505544357117e+00,2.170329380929309770e-01,-2.914707076440730571e+00,-2.606603714544934558e+00,-2.969311831377268174e+00,-3.013206078187652626e+00,0.000000000000000000e+00
7.190752789749155216e-01,8.740795725924661863e-02,-9.060693909808273383e-02,-5.012861719972361296e-01,3.445179904541970650e-01,-1.104130039430955279e-01,-9.866307494564211522e-01,2.132586921734362650e-01,-3.114707076440730749e+00,-2.715759503893421467e+00,-3.169311831377268351e+00,-3.161857514016698012e+00,0.000000000000000000e+00
7.209268173242493472e-01,8.092831800041158652e-02,-9.397822507487815780e-02,-5.092816995344972009e-01,2.242562819720299860e-01,8.958699605690448320e-02,-1.117363114268944191e+00,2.095323491129146842e-01,-3.314707076440730926e+00,-2.812564866251089146e+00,-3.341203780289462077e+00,-3.290583647559697233e+00,0.000000000000000000e+00
7.224085486349778318e-01,7.410832384132273742e-02,-9.752178602681679798e-02,-5.175422253551513752e-01,3.145122547513004019e-01,-1.104130039430955279e-01,-9.955220642994451197e-01,2.057847621465241361e-01,-3.514707076440731104e+00,-2.910845213979663448e+00,-3.533043325659846357e+00,-3.428742829469642928e+00,0.000000000000000000e+00
7.243263153971521984e-01,6.802479500996110040e-02,-1.005779414792547094e-01,-5.250774144318722803e-01,1.895622422491021752e-01,8.958699605690448320e-02,-1.127670239501020966e+00,2.021282918377265425e-01,-3.705386554165135404e+00,-2.997344962088981379e+00,-3.692634794818477229e+00,-3.546330586144736063e+00,0.000000000000000000e+00
7.261571340491433935e-01,6.144048356665839788e-02,-1.037996230563793809e-01,-5.329125109917447478e-01,2.859368225509719696e-01,-1.104130039430955279e-01,-9.946964130962427930e-01,1.984561969035384676e-01,-3.905386554165135582e+00,-3.085284473215173406e+00,-3.872460656681470326e+00,-3.673453027009003780e+00,0.000000000000000000e+00
7.279799235004883462e-01,5.585109865969154624e-02,-1.065641213635203505e-01,-5.400097184096909197e-01,1.567892563806881912e-01,8.958699605690448320e-02,-1.128358404635345424e+00,1.949130462286987886e-01,-4.081491816584951415e+00,-3.162378762525102527e+00,-4.019017542732115089e+00,-3.780095692688103970e+00,0.000000000000000000e+00
7.301891599557200907e-01,4.953612359240124052e-02,-1.094657045170447929e-01,-5.474015057751011604e-01,2.598954824150743192e-01,-1.104130039430955279e-01,-9.846731660638328165e-01,1.913518454803775637e-01,-4.281491816584951593e+00,-3.240544829782463498e+00,-4.184727427039655723e+00,-3.895597415643675898e+00,0.000000000000000000e+00
7.318866436262356778e-01,4.445052068450727062e-02,-1.119624742555613978e-01,-5.540811887552952175e-01,1.272228309473394658e-01,8.958699605690448320e-02,-1.119534998528337821e+00,1.879521043373155731e-01,-4.442401018097811516e+00,-3.309239410136676440e+00,-4.318119524840999368e+00,-3.991809099709405118e+00,0.000000000000000000e+00
7.340105240098415695e-01,3.869405602866832217e-02,-1.145643867474242100e-01,-5.610091374537307107e-01,2.367363820389463414e-01,-1.104130039430955279e-01,-9.665013315027334295e-01,1.845293090156815419e-01,-4.626705495041628424e+00,-3.378369854518966431e+00,-4.467994782934782805e+00,-4.095368762941727248e+00,0.000000000000000000e+00
7.355677484099525376e-01,3.410057461199617057e-02,-1.168144978533798700e-01,-5.672807969765739644e-01,1.012706828392343494e-01,8.958699605690448320e-02,-1.102041743918586558e+00,1.812839272819893877e-01,-4.772524487625521949e+00,-3.439573149504290051e+00,-4.588570348401088239e+00,-4.181815485044640290e+00,0.000000000000000000e+00
7.374641551156341235e-01,2.899838776057317782e-02,-1.191282292512560459e-01,-5.737180063526865492e-01,2.161135069998533775e-01,-1.104130039430955279e-01,-9.416937342146523005e-01,1.780108813754246455e-01,-4.936254933696883285e+00,-3.500429126454161821e+00,-4.721559043664558253e+00,-4.273413212802402050e+00,0.000000000000000000e+00
7.388775935912107462e-01,2.487007003372187358e-02,-1.211528053052570997e-01,-5.795940186015960949e-01,7.828937366499982842e-02,8.958699605690448320e-02,-1.077570650643763450e+00,1.749210345069111827e-01,-5.067640562397441428e+00,-3.554985812488756558e+00,-4.830032090761030794e+00,-4.350882480441080169e+00,0.000000000000000000e+00
7.405154800480758803e-01,2.043889250776869185e-02,-1.231916350322446452e-01,-5.855233056395051650e-01,1.974219787937929738e-01,-1.104130039430955279e-01,-9.116244932862893613e-01,1.717995654328479394e-01,-5.209934196265071371e+00,-3.608376121445608931e+00,-4.945774723117374982e+00,-4.430823790909220072e+00,0.000000000000000000e+00
7.417882909798106938e-01,1.674188292923965010e-02,-1.250110731338042458e-01,-5.910201073759266954e-01,5.723707269271546827e-02,8.958699605690448320e-02,-1.047894545677571898e+00,1.688608223178133527e-01,-5.327817665779851275e+00,-3.657045253592661194e+00,-5.043025257528241490e+00,-4.500125858160184400e+00,0.000000000000000000e+00
7.431445951982973419e-01,1.298780289156120649e-02,-1.267892735998506770e-01,-5.964301162172926940e-01,1.801884199096758232e-01,-1.104130039430955279e-01,-8.772674750864257742e-01,1.658864687961755513e-01,-5.448205600744826071e+00,-3.703742488975504621e+00,-5.141426787267219467e+00,-4.568809498769020649e+00,0.000000000000000000e+00
7.442834252040072540e-01,9.686860415131339289e-03,-1.284221507627434367e-01,-6.015659807830434636e-01,3.725895478411936357e-02,8.958699605690448320e-02,-1.014384948936269737e+00,1.630908838477866662e-01,-5.553603529100394454e+00,-3.747180738623538510e+00,-5.228363681846017741e+00,-4.630708782193826423e+00,0.000000000000000000e+00
7.453343071131773856e-01,6.620930866328240613e-03,-1.299515003368831023e-01,-6.064431339532606602e-01,1.641462762000734654e-01,-1.104130039430955279e-01,-8.393174145039752343e-01,1.602551365598238742e-01,-5.651480038309328435e+00,-3.787862803366345954e+00,-5.309204842211562969e+00,-4.688426195780025729e+00,0.000000000000000000e+00
7.463473179737334373e-01,3.682224152206632281e-03,-1.314143056432468259e-01,-6.112367267762713885e-01,1.780685252238753402e-02,8.958699605690448320e-02,-9.780558457735428757e-01,1.575927574262674102e-01,-5.745393835658463288e+00,-3.826630119825734866e+00,-5.386697200347472680e+00,-4.743614951452638451e+00,0.000000000000000000e+00
7.470630050017912360e-01,1.328573910628201311e-03,-1.327028450474670440e-01,-6.155604504917764341e-01,1.491306888185667257e-01,-1.104130039430955279e-01,-7.984284232593426012e-01,1.548849107802785507e-01,-5.819733220949887986e+00,-3.861874888357018865e+00,-5.449434922236697787e+00,-4.790461383386122485e+00,0.000000000000000000e+00
7.479578356609642986e-01,-1.277564274636601785e-03,-1.340097660752877506e-01,-6.200288964060964858e-01,-1.478889353396461992e-03,8.958699605690448320e-02,-9.398078784908951988e-01,1.523445233782048103e-01,-5.903048821448226846e+00,-3.896444073853019496e+00,-5.518244846786336311e+00,-4.839536244830823009e+00,0.000000000000000000e+00
7.482995125666099812e-01,-2.877433344720708129e-03,-1.350615575751068775e-01,-6.237686532742154899e-01,1.349289242799693311e-01,-1.104130039430955279e-01,-7.554541453299733478e-01,1.497527679494151387e-01,-5.952251074418859922e+00,-3.926742686033407370e+00,-5.561908337286499915e+00,-4.875373619481675469e+00,0.000000000000000000e+00
7.490799578286251315e-01,-5.171675808479575531e-03,-1.362238902538518703e-01,-6.279239579378976810e-01,-2.092666403677084785e-02,8.958699605690448320e-02,-9.006853577731123162e-01,1.473221055266682178e-01,-6.025567016687760180e+00,-3.957506547365044369e+00,-5.622572851097469737e+00,-4.918788909271240684e+00,0.000000000000000000e+00
7.489971087669664573e-01,-5.955311555214211870e-03,-1.370389851526929437e-01,-6.310365890563530700e-01,1.211162400088084679e-01,-1.104130039430955279e-01,-7.116977810953547534e-01,1.448340924412415132e-01,-6.047329032823754780e+00,-3.983277898248639204e+00,-5.645677894127719476e+00,-4.943217233260576826e+00,0.000000000000000000e+00
7.496571592824611274e-01,-7.940284729553593462e-03,-1.380638496731826370e-01,-6.348791155765921568e-01,-4.097386333476227271e-02,8.958699605690448320e-02,-8.621241634336891391e-01,1.424997671634567753e-01,-6.110638511780692284e+00,-4.010552653002783074e+00,-5.698287606833481789e+00,-4.981191754265898552e+00,0.000000000000000000e+00
7.490852075767564511e-01,-7.821044035245933862e-03,-1.386383904042973736e-01,-6.373064470186678987e-01,1.068475492681529859e-01,-1.104130039430955279e-01,-6.692271848113858779e-01,1.401029576647955521e-01,-6.101838717686008273e+00,-4.032155252658044198e+00,-5.698759450915486191e+00,-4.993522715744474816e+00,0.000000000000000000e+00
7.495982574746633542e-01,-9.464581218038720448e-03,-1.395262602502749805e-01,-6.408133422917206001e-01,-6.229945548912893538e-02,8.958699605690448320e-02,-8.262310810811269723e-01,1.378503495297951076e-01,-6.153945288066426045e+00,-4.056178105754379537e+00,-5.742549212424570726e+00,-5.025862377712144280e+00,0.000000000000000000e+00
7.484584000510871027e-01,-8.331695861654726809e-03,-1.398532923630164126e-01,-6.424820973384836043e-01,9.056035401872186696e-02,-1.104130039430955279e-01,-6.313074230961572830e-01,1.355323959411795787e-01,-6.110645401445073510e+00,-4.073920752904237830e+00,-5.717727014564350618e+00,-5.025127336100871922e+00,0.000000000000000000e+00
7.487582035048380158e-01,-9.536888428032182924e-03,-1.405935767434810246e-01,-6.455875414861650397e-01,-8.594129053451901590e-02,8.958699605690448320e-02,-7.961019599992544826e-01,1.333458405177354034e-01,-6.148122524174247872e+00,-4.094836078149867831e+00,-5.750344165516930950e+00,-5.050902633123094176e+00,0.000000000000000000e+00
7.469657341532022210e-01,-7.268752655563383812e-03,-1.406662667232042307e-01,-6.464180759725599579e-01,6.959992587660226993e-02,-1.104130039430955279e-01,-6.028979695249561122e-01,1.310951898747743372e-01,-6.066031411972726772e+00,-4.108992995004167703e+00,-5.697309924910348045e+00,-5.036002678382457631e+00,0.000000000000000000e+00
